MS SubClass,Lot Frontage,Street,Lot Shape,Utilities,Land Slope,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Mas Vnr Area,Exter Qual,Exter Cond,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,Bsmt Unf SF,Total Bsmt SF,Heating QC,Central Air,1st Flr SF,2nd Flr SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Enclosed Porch,Screen Porch,Pool QC,Fence,Mo Sold,Yr Sold,SalePrice,House_Age,Remod_Age,Total_SF,Total_Bathrooms,Has_Screen_Porch,Has_Enclosed_Porch,Lot Area_log,Open Porch SF_log,Neighborhood_Tier,Is_GasA,Is_CompShg,Is_Normal_Cond1,Is_Normal_Cond2,Has_Misc_Feature,MS Zoning_FV,MS Zoning_Other,MS Zoning_RH,MS Zoning_RL,MS Zoning_RM,Alley_No Alley Access,Alley_Pave,Land Contour_HLS,Land Contour_Low,Land Contour_Lvl,Lot Config_CulDSac,Lot Config_FR2,Lot Config_Inside,Bldg Type_2fmCon,Bldg Type_Duplex,Bldg Type_Twnhs,Bldg Type_TwnhsE,House Style_1Story,House Style_2Story,House Style_Other,House Style_SFoyer,House Style_SLvl,Roof Style_Hip,Roof Style_Other,Exterior 1st_CemntBd,Exterior 1st_HdBoard,Exterior 1st_MetalSd,Exterior 1st_Other,Exterior 1st_Plywood,Exterior 1st_VinylSd,Exterior 1st_Wd Sdng,Exterior 1st_WdShing,Exterior 2nd_CmentBd,Exterior 2nd_HdBoard,Exterior 2nd_MetalSd,Exterior 2nd_Other,Exterior 2nd_Plywood,Exterior 2nd_VinylSd,Exterior 2nd_Wd Sdng,Exterior 2nd_Wd Shng,Mas Vnr Type_BrkFace,Mas Vnr Type_None,Mas Vnr Type_Other,Mas Vnr Type_Stone,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,BsmtFin Type 2_BLQ,BsmtFin Type 2_GLQ,BsmtFin Type 2_LwQ,BsmtFin Type 2_No Basement,BsmtFin Type 2_Rec,BsmtFin Type 2_Unf,Electrical_FuseF,Electrical_Other,Electrical_SBrkr,Garage Type_Attchd,Garage Type_Basment,Garage Type_BuiltIn,Garage Type_CarPort,Garage Type_Detchd,Garage Type_No Garage,Sale Type_ConLD,Sale Type_New,Sale Type_Other,Sale Type_WD ,Sale Condition_AdjLand,Sale Condition_Alloca,Sale Condition_Family,Sale Condition_Normal,Sale Condition_Partial
20,70.0,1,4,4,3,5,6,1954,1954.0,0.0,3,4,3,3,2,3,154.0,264.0,1112.0,5,1,1112,0,1112,1.0,0.0,1,0,2,1,3,6,8,1,4,1954.0,1,1.0,390.0,3,3,2,0,0,0,0,3,10,2009.0,144800,55.0,55.0,2224.0,2.0,0,0,9.116139576577355,0.0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
70,75.0,1,4,4,3,7,7,1941,1950.0,0.0,3,3,3,3,1,3,275.0,429.0,704.0,5,1,860,704,1564,0.0,0.0,1,1,3,1,2,7,8,1,4,1941.0,1,1.0,234.0,3,3,2,0,0,0,0,0,7,2009.0,174500,68.0,59.0,2268.0,1.5,0,0,9.392745258631441,0.0,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
20,90.0,1,3,4,3,6,6,1960,1960.0,132.0,3,3,3,3,1,2,65.0,621.0,1561.0,3,1,1561,0,1561,1.0,0.0,2,0,3,1,3,6,8,1,4,1960.0,3,2.0,463.0,3,3,2,0,0,120,0,0,5,2009.0,193000,49.0,49.0,3122.0,3.0,1,0,9.498522319469615,5.003946305945459,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
50,78.0,1,4,4,3,5,7,1949,2005.0,0.0,3,3,3,3,1,4,312.0,248.0,1067.0,2,0,986,537,1523,1.0,0.0,2,0,3,1,2,7,3,1,3,1949.0,1,1.0,295.0,3,3,2,0,81,0,0,0,10,2009.0,158000,60.0,4.0,2590.0,3.0,0,1,9.65509029374725,0.0,1,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
20,80.0,1,4,4,3,6,8,1950,2004.0,0.0,3,4,3,3,1,1,0.0,1092.0,1092.0,5,1,1152,0,1152,0.0,1.0,1,0,3,1,4,6,8,1,4,1950.0,1,1.0,300.0,3,3,2,0,0,0,0,4,8,2009.0,158500,59.0,5.0,2244.0,1.5,0,0,9.546884034617925,3.6109179126442243,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
20,100.0,1,4,4,2,6,5,1954,1954.0,420.0,3,3,3,3,3,2,784.0,91.0,1310.0,5,1,1906,0,1906,1.0,0.0,1,1,3,1,3,6,8,2,4,1954.0,1,2.0,576.0,3,3,2,0,0,0,0,0,1,2009.0,224000,55.0,55.0,3216.0,2.5,0,0,9.770013301136158,5.308267697401205,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
160,24.0,1,4,4,3,6,6,1980,1980.0,0.0,3,3,3,3,1,1,0.0,516.0,516.0,3,1,516,516,1032,0.0,0.0,1,0,2,1,3,5,8,1,3,1980.0,1,2.0,452.0,3,3,2,279,0,0,0,4,5,2009.0,115000,29.0,29.0,1548.0,1.0,0,0,7.458186157340487,0.0,3,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
160,24.0,1,4,4,3,6,6,1980,1992.0,0.0,3,4,4,3,2,5,471.0,90.0,561.0,3,1,561,668,1229,1.0,0.0,1,1,2,1,4,5,8,1,3,1980.0,3,2.0,462.0,3,3,2,176,0,0,0,4,10,2009.0,137000,29.0,17.0,1790.0,2.5,0,0,7.305860032684009,0.0,3,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
160,24.0,1,4,4,3,6,6,1980,1980.0,0.0,3,3,4,3,1,1,0.0,561.0,561.0,3,1,561,668,1229,0.0,0.0,1,1,2,1,3,5,8,1,3,1980.0,3,2.0,462.0,3,3,2,154,0,0,0,3,7,2009.0,121000,29.0,29.0,1790.0,1.5,0,0,7.385851078125209,0.0,3,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
160,24.0,1,4,4,3,6,6,1980,1980.0,0.0,3,3,4,3,1,5,285.0,276.0,561.0,3,1,561,668,1229,0.0,0.0,1,1,2,1,3,5,8,1,3,1980.0,3,2.0,462.0,3,3,2,150,0,0,0,4,5,2009.0,124000,29.0,29.0,1790.0,1.5,0,0,7.170888478512505,0.0,3,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
80,70.0,1,3,4,3,6,6,1986,1986.0,242.0,3,4,3,3,1,5,454.0,118.0,572.0,4,1,1182,800,1982,1.0,0.0,2,1,3,1,3,6,8,1,3,1986.0,3,2.0,501.0,3,3,2,400,0,0,0,0,4,2009.0,208000,23.0,23.0,2554.0,3.5,0,0,9.518413134075697,4.727387818712341,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
20,70.0,1,4,4,3,7,9,1971,2009.0,0.0,4,4,4,3,1,6,803.0,581.0,1803.0,3,1,2365,0,2365,1.0,0.0,2,0,3,1,5,7,7,2,4,1971.0,3,2.0,551.0,3,3,2,200,0,0,0,4,7,2009.0,315000,38.0,0.0,4168.0,3.0,0,0,9.775540538205506,4.976733742420574,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
20,57.5,1,3,4,3,6,9,1988,2007.0,260.0,4,4,4,3,1,6,808.0,72.0,880.0,5,1,1680,0,1680,1.0,0.0,2,0,3,1,4,5,8,1,4,1988.0,3,2.0,540.0,3,3,2,292,0,0,0,0,12,2009.0,222000,21.0,2.0,2560.0,3.0,0,0,9.984883190740122,3.8066624897703196,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
70,59.0,1,4,4,3,5,7,1920,1997.0,0.0,3,4,3,2,1,3,456.0,216.0,672.0,4,1,672,672,1344,0.0,0.0,1,0,3,1,3,6,8,0,0,1964.0,1,1.0,468.0,3,2,2,0,218,0,0,0,7,2009.0,147000,89.0,12.0,2016.0,1.0,0,1,9.2771575450135,4.859812404361672,3,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
70,50.0,1,4,4,3,5,6,1900,1993.0,0.0,3,3,3,3,1,1,0.0,760.0,760.0,5,0,928,928,2168,0.0,0.0,2,0,5,1,4,11,8,0,0,1998.0,1,2.0,576.0,3,3,2,467,78,0,0,0,12,2009.0,123000,109.0,16.0,2616.0,2.0,0,1,9.066585468331045,5.081404364984463,3,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
70,60.0,1,4,4,3,5,5,1920,1950.0,0.0,3,3,3,3,2,1,0.0,596.0,596.0,3,0,596,596,1192,0.0,0.0,1,0,3,1,3,6,8,0,0,1920.0,1,1.0,189.0,2,2,0,0,137,0,0,2,7,2009.0,78000,89.0,59.0,1788.0,1.0,0,1,8.764521909518802,0.0,3,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
50,105.0,1,3,4,3,3,2,1915,1982.0,0.0,2,2,3,2,1,1,0.0,1013.0,1013.0,3,0,1013,0,1526,0.0,0.0,1,0,2,1,2,6,8,0,0,0.0,0,0.0,0.0,0,0,0,0,156,0,0,3,10,2009.0,85000,94.0,27.0,2026.0,1.0,0,1,9.044403844431551,0.0,3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
30,60.0,1,4,4,3,4,6,1925,1950.0,0.0,3,3,3,3,1,1,0.0,572.0,572.0,2,0,572,0,572,0.0,0.0,1,0,2,1,3,4,8,0,0,1940.0,1,1.0,200.0,3,3,0,0,72,0,0,0,5,2009.0,75000,84.0,59.0,1144.0,1.0,0,1,9.23024103368252,0.0,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
120,44.0,1,3,4,2,8,5,2007,2008.0,174.0,5,3,5,3,4,6,1476.0,120.0,1596.0,5,1,1648,0,1648,1.0,1.0,2,0,2,1,5,5,8,1,4,2007.0,3,2.0,482.0,3,3,2,162,0,0,0,0,6,2009.0,230000,2.0,1.0,3244.0,3.5,0,0,8.254268770090183,3.9889840465642745,1,1,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
30,109.0,0,4,3,3,2,4,1910,1950.0,0.0,2,2,0,0,0,0,0.0,0.0,0.0,3,0,810,0,810,0.0,0.0,1,0,1,1,3,4,7,0,0,1975.0,1,1.0,280.0,3,3,0,119,0,0,0,0,3,2009.0,57625,99.0,59.0,810.0,1.0,0,0,9.988793309115229,3.2188758248682006,3,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
60,75.0,1,4,4,3,8,5,2000,2001.0,0.0,4,3,4,3,1,5,445.0,412.0,1107.0,5,1,1040,1012,2052,0.0,0.0,2,1,3,1,4,7,8,1,3,2000.0,3,3.0,642.0,3,3,2,210,0,0,0,0,5,2009.0,251000,9.0,8.0,3159.0,2.5,0,0,9.222861652529854,4.5217885770490405,2,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
50,48.0,1,3,4,3,7,5,2003,2003.0,0.0,4,3,5,3,1,6,1351.0,83.0,1434.0,5,1,1518,631,2149,1.0,0.0,1,1,1,1,4,6,8,1,5,2003.0,2,2.0,670.0,3,3,2,168,0,198,0,0,8,2009.0,239686,6.0,6.0,3583.0,2.5,1,0,9.458995712459116,3.784189633918261,2,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20,43.0,1,3,4,3,7,5,2004,2005.0,108.0,4,3,5,3,2,1,0.0,1710.0,1710.0,5,1,1710,0,1710,0.0,0.0,2,0,3,1,4,7,8,1,4,2004.0,3,2.0,550.0,3,3,2,100,0,180,0,0,4,2009.0,240000,5.0,4.0,3420.0,2.0,1,0,9.402529747968487,3.8918202981106265,2,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
60,71.0,1,3,4,3,6,5,2001,2002.0,0.0,3,3,5,3,1,5,690.0,114.0,804.0,5,1,804,1157,1961,1.0,0.0,2,1,3,1,4,7,8,1,3,2001.0,3,2.0,560.0,3,3,2,125,0,0,0,0,6,2009.0,215000,8.0,7.0,2765.0,3.5,0,0,9.41001056710475,5.262690188904886,2,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
85,75.0,1,4,4,3,6,6,1977,1977.0,0.0,3,3,3,3,3,5,767.0,135.0,902.0,5,1,926,0,926,1.0,0.0,1,0,2,1,3,5,8,1,3,1977.0,1,1.0,351.0,3,3,2,319,0,0,0,3,4,2009.0,156450,32.0,32.0,1828.0,2.0,0,0,9.18512512283512,0.0,2,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
85,72.0,1,4,4,3,6,7,1977,1977.0,0.0,3,3,4,3,3,6,841.0,0.0,957.0,3,1,1287,0,1287,1.0,0.0,1,1,2,1,3,5,8,2,2,1977.0,2,2.0,541.0,3,3,2,302,0,120,0,2,11,2009.0,173000,32.0,32.0,2244.0,2.5,1,0,9.144307401371744,3.6888794541139363,2,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
90,75.0,1,4,4,3,5,5,1977,1977.0,0.0,3,3,0,0,0,0,0.0,0.0,0.0,3,1,1302,432,1734,0.0,0.0,2,0,4,2,4,8,8,0,0,1977.0,1,2.0,539.0,3,3,2,0,0,0,0,0,8,2009.0,126000,32.0,32.0,1734.0,2.0,0,0,9.222861652529854,0.0,2,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
80,43.5,1,3,4,3,7,5,1990,1991.0,0.0,3,3,4,3,3,6,611.0,577.0,1188.0,5,1,1217,0,1217,1.0,0.0,2,0,3,1,4,6,8,0,0,1990.0,1,2.0,497.0,3,3,2,168,0,0,0,4,6,2009.0,173000,19.0,18.0,2405.0,3.0,0,0,9.205126804923296,3.332204510175204,2,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
20,82.0,1,4,4,3,5,5,1991,1991.0,0.0,3,3,4,3,1,4,55.0,1527.0,1582.0,3,1,1595,0,1595,1.0,0.0,2,0,2,1,3,5,8,0,0,1991.0,1,2.0,672.0,3,3,2,0,0,0,0,0,4,2009.0,152000,18.0,18.0,3177.0,3.0,0,0,9.312084355859467,0.0,2,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20,44.0,1,3,2,3,6,6,1958,1958.0,541.0,3,3,3,3,1,6,111.0,354.0,819.0,4,1,1344,0,1344,0.0,1.0,1,0,3,1,4,7,8,1,4,1958.0,2,2.0,525.0,3,3,2,0,0,233,0,0,1,2009.0,137500,51.0,51.0,2163.0,1.5,1,0,9.573315428463395,4.77912349311153,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20,150.0,1,1,4,1,7,5,1965,1965.0,0.0,3,3,4,3,4,5,1236.0,80.0,2136.0,3,1,2036,0,2036,2.0,0.0,2,0,3,1,3,8,8,2,4,1965.0,2,2.0,513.0,3,3,2,0,0,0,0,0,6,2009.0,375000,44.0,44.0,4172.0,4.0,0,0,12.279536839074337,0.0,1,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
20,89.0,1,3,4,3,9,5,2007,2008.0,70.0,4,3,5,3,4,6,1022.0,598.0,1620.0,5,1,1620,0,1620,1.0,0.0,2,0,2,1,5,6,8,1,5,2008.0,3,3.0,912.0,3,3,2,228,0,0,0,0,9,2009.0,315500,2.0,1.0,3240.0,3.0,0,0,9.464905067965136,0.0,1,1,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
60,83.0,1,3,4,3,7,5,2009,2009.0,0.0,3,3,5,3,3,1,0.0,846.0,846.0,4,1,846,846,1692,0.0,0.0,2,1,3,1,4,6,8,0,0,2009.0,2,2.0,650.0,3,3,2,208,0,0,0,0,7,2009.0,224500,0.0,0.0,2538.0,2.5,0,0,9.484937204879309,4.74493212836325,1,1,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
20,113.0,1,3,4,3,9,5,2008,2008.0,246.0,5,3,5,3,4,6,1758.0,432.0,2190.0,5,1,2036,0,2036,1.0,0.0,2,0,3,1,5,9,8,1,5,2008.0,3,3.0,780.0,3,3,2,90,0,0,0,0,7,2009.0,410000,1.0,1.0,4226.0,3.0,0,0,9.505916206547065,5.043425116919247,1,1,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
20,79.0,1,3,4,3,9,5,2008,2008.0,406.0,5,3,5,3,4,6,1115.0,526.0,1641.0,5,1,1641,0,1641,1.0,0.0,2,0,3,1,5,7,8,0,0,2008.0,3,3.0,885.0,3,3,2,0,0,0,0,0,1,2009.0,316500,1.0,1.0,3282.0,3.0,0,0,9.579418082631959,4.564348191467836,1,1,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
20,73.0,1,3,4,3,8,5,2007,2007.0,0.0,4,3,4,3,3,6,16.0,1450.0,1466.0,5,1,1466,0,1466,0.0,0.0,2,0,3,1,4,7,8,0,0,2007.0,3,3.0,610.0,3,3,2,100,0,0,0,0,7,2009.0,201000,2.0,2.0,2932.0,2.0,0,0,9.096723645189215,2.9444389791664403,1,1,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
20,130.0,1,3,4,3,6,5,1988,1988.0,0.0,3,3,4,3,2,6,1005.0,387.0,1392.0,3,1,1412,0,1412,1.0,0.0,2,0,3,1,4,6,8,1,3,1988.0,1,2.0,576.0,3,3,2,0,169,0,0,0,3,2009.0,175000,21.0,21.0,2804.0,3.0,0,1,9.346443454968522,0.0,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
60,44.0,1,3,4,3,6,8,1980,2006.0,0.0,3,4,4,3,1,5,462.0,250.0,712.0,5,1,1375,862,2237,0.0,0.0,2,1,3,1,4,7,8,1,3,1980.0,3,2.0,440.0,3,3,2,305,0,0,0,0,2,2009.0,204000,29.0,3.0,2949.0,2.5,0,0,9.1942109900463,3.2188758248682006,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
